balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
875,no,yes,247,6,unknown,0,194,41,admin.,married,secondary,1601010,M
633,no,no,201,2,unknown,0,439,49,technician,married,secondary,3581379,F
47,no,yes,11,17,unknown,0,129,30,management,single,tertiary,825769,M
0,yes,no,65,2,failure,0,251,37,admin.,married,tertiary,1029622,M
356,yes,no,643,3,failure,1,338,42,unemployed,married,secondary,951149,M
2848,yes,no,280,2,failure,0,134,37,blue-collar,married,secondary,3461094,F
949,yes,no,245,2,unknown,0,494,35,management,married,tertiary,683728,M
3383,yes,no,55,1,unknown,0,435,60,retired,married,secondary,2681134,F
83,yes,no,199,1,failure,0,463,23,services,married,secondary,1778042,M
575,yes,no,153,9,unknown,0,449,31,blue-collar,single,secondary,3703514,M
293,yes,no,232,1,failure,0,235,30,management,single,secondary,4668425,F
3383,yes,no,108,1,unknown,0,195,45,housemaid,married,primary,3374359,F
102,no,no,323,1,unknown,0,315,41,entrepreneur,married,tertiary,2799701,M
211,yes,no,36,2,unknown,0,487,46,blue-collar,married,secondary,435446,F
1077,no,no,367,4,unknown,0,360,47,management,married,secondary,4095023,M
1261,no,no,605,1,unknown,0,388,29,admin.,single,secondary,3249228,M
2572,yes,no,620,1,unknown,0,323,26,student,single,secondary,2284046,M
284,no,no,180,8,unknown,0,206,39,retired,divorced,primary,3995210,F
0,yes,no,643,1,failure,0,276,58,technician,married,secondary,4154440,M
314,no,no,643,1,unknown,0,330,23,technician,single,secondary,3947322,F
0,no,no,249,1,unknown,0,442,59,technician,married,secondary,4221713,M
0,no,no,115,4,unknown,0,197,35,services,married,secondary,1506185,M
0,no,no,292,2,unknown,0,126,30,management,single,tertiary,3721488,M
1374,no,no,203,4,unknown,1,216,28,unemployed,single,primary,2114771,M
300,no,yes,209,2,unknown,0,354,27,blue-collar,married,primary,2481747,F
733,yes,no,94,7,unknown,0,392,40,management,married,primary,2812722,M
1619,yes,no,106,2,unknown,0,179,36,management,married,tertiary,285119,F
2043,yes,no,643,1,unknown,0,489,55,technician,single,secondary,427884,M
197,yes,no,66,7,unknown,0,248,42,technician,married,secondary,2101561,F
1245,yes,no,306,1,unknown,0,414,40,blue-collar,married,secondary,2677965,M
511,yes,no,190,2,failure,0,297,38,technician,married,secondary,4832423,M
1431,yes,no,127,1,unknown,0,149,47,retired,divorced,tertiary,2762350,F
6,no,no,141,6,unknown,0,151,33,self-employed,married,tertiary,2234790,F
936,yes,no,253,16,unknown,0,396,51,blue-collar,single,secondary,2450212,M
901,no,yes,643,2,unknown,0,332,53,blue-collar,married,primary,1875661,F
150,yes,yes,226,2,unknown,0,396,43,entrepreneur,married,secondary,2698512,F
774,yes,no,231,2,failure,0,404,36,services,single,secondary,442122,M
201,no,no,257,2,unknown,0,303,34,technician,single,secondary,4610678,M
240,no,no,68,4,unknown,0,408,40,technician,married,secondary,4037830,M
438,yes,no,42,1,unknown,0,344,44,management,married,secondary,3185831,F
519,yes,yes,311,1,unknown,0,478,28,blue-collar,married,secondary,3156692,M
331,yes,no,256,4,unknown,0,267,44,technician,married,secondary,1436232,F
505,yes,no,162,1,unknown,0,239,49,services,divorced,secondary,315426,M
3383,no,no,59,2,unknown,0,253,29,technician,single,secondary,252749,M
650,yes,no,149,5,unknown,0,409,41,services,married,secondary,3412389,F
22,yes,no,643,3,unknown,1,282,59,services,married,secondary,4240508,M
487,yes,no,117,1,unknown,0,152,35,blue-collar,single,secondary,1900875,F
5,yes,no,169,1,other,0,348,36,unemployed,divorced,secondary,4306843,M
1299,yes,no,104,2,unknown,0,384,46,management,married,secondary,1095487,M
0,yes,no,261,12,unknown,0,433,44,management,married,tertiary,2536754,M
397,no,no,207,1,success,0,298,77,blue-collar,married,secondary,2630305,M
3383,yes,no,93,6,unknown,0,498,58,blue-collar,married,primary,2351783,M
128,yes,no,136,1,unknown,0,332,35,services,married,secondary,2787429,F
3383,yes,no,147,3,unknown,0,159,56,blue-collar,divorced,secondary,2284274,F
454,yes,yes,643,2,unknown,0,365,31,blue-collar,married,primary,4023946,M
437,no,no,352,1,other,0,315,27,technician,single,secondary,1342819,F
719,no,no,236,2,unknown,0,256,56,self-employed,married,tertiary,634644,M
1,no,no,60,2,unknown,0,426,27,services,single,secondary,2531423,M
720,yes,yes,112,2,unknown,0,113,31,blue-collar,married,secondary,4575352,M
1625,no,no,180,5,unknown,0,157,27,student,single,secondary,1478367,M
985,yes,yes,9,7,failure,0,433,44,admin.,single,secondary,2178955,F
113,yes,no,276,1,unknown,0,295,47,blue-collar,married,primary,4739425,F
464,no,no,80,1,unknown,0,233,30,management,single,tertiary,1927966,M
536,no,no,362,2,success,1,427,30,management,single,tertiary,737515,M
2755,yes,no,177,2,other,0,342,35,student,divorced,primary,4670133,M
115,no,no,75,3,unknown,0,464,62,blue-collar,married,primary,1743209,M
3383,yes,no,643,2,failure,0,192,32,blue-collar,married,secondary,3038624,F
3383,yes,yes,330,3,unknown,0,123,32,technician,married,secondary,4651088,M
3383,yes,no,94,3,unknown,0,426,35,blue-collar,single,secondary,1165215,M
606,yes,no,111,2,unknown,0,164,31,management,single,tertiary,3432933,F
830,no,yes,116,1,unknown,0,156,59,retired,divorced,primary,1423385,F
0,yes,no,48,1,success,0,269,34,self-employed,single,tertiary,3509380,M
1307,yes,no,135,3,unknown,0,434,42,blue-collar,married,secondary,3080332,F
3114,no,no,243,2,success,1,175,62,retired,married,secondary,4945167,F
88,no,no,214,3,unknown,0,388,40,technician,married,secondary,4525709,M
406,yes,no,68,1,unknown,0,350,39,management,single,tertiary,1064611,M
689,no,no,232,2,unknown,0,161,56,technician,married,secondary,4983929,M
182,no,no,83,2,failure,0,453,60,housemaid,married,primary,3959514,M
0,yes,no,88,4,unknown,0,101,43,services,single,secondary,2421554,M
3383,yes,no,505,1,unknown,0,461,36,services,married,secondary,1475326,F
183,yes,yes,64,1,failure,0,108,29,technician,single,tertiary,4666392,F
1644,yes,no,238,4,unknown,0,198,49,blue-collar,married,primary,1522340,F
50,no,no,433,12,unknown,0,419,60,technician,divorced,secondary,1751946,M
311,yes,no,23,13,unknown,0,167,28,management,single,secondary,1959703,M
920,yes,no,135,2,unknown,0,278,32,blue-collar,married,secondary,1777386,M
0,no,yes,479,1,unknown,0,225,48,blue-collar,married,primary,1535754,M
451,yes,no,67,1,unknown,0,485,31,management,married,tertiary,1406687,M
38,yes,no,119,1,failure,0,128,26,entrepreneur,married,tertiary,1005007,M
239,yes,yes,47,1,unknown,0,399,33,management,single,secondary,4991180,M
771,no,no,98,19,unknown,0,415,55,blue-collar,married,primary,3770286,F
1048,yes,no,643,2,unknown,0,402,66,management,married,tertiary,804330,F
43,no,no,420,2,unknown,0,125,41,technician,single,secondary,2451471,M
888,no,yes,160,3,unknown,0,442,50,blue-collar,married,primary,1643533,M
3383,yes,no,167,4,failure,0,430,51,admin.,married,secondary,1939418,F
3383,yes,no,428,1,unknown,0,159,33,management,single,tertiary,2403862,F
2040,no,no,509,4,unknown,0,385,34,blue-collar,single,primary,1795684,F
49,no,no,164,3,unknown,0,488,45,technician,divorced,secondary,2201957,F
248,no,yes,196,2,unknown,0,272,46,blue-collar,married,primary,4393034,F
246,no,no,157,2,failure,0,484,35,blue-collar,single,primary,2208952,F
446,yes,no,183,1,unknown,0,318,39,blue-collar,single,primary,3959576,M
574,yes,no,357,2,failure,0,192,42,blue-collar,married,primary,3783477,F
946,yes,no,255,3,unknown,0,164,36,blue-collar,married,primary,4099861,M
896,yes,no,577,1,unknown,0,154,33,management,single,tertiary,4296914,F
1339,yes,no,136,1,unknown,0,198,36,management,single,tertiary,978914,F
843,no,yes,226,3,unknown,0,267,42,management,married,tertiary,558679,F
16,no,no,488,5,failure,0,198,37,admin.,single,secondary,1450454,M
6,yes,no,136,2,unknown,0,262,37,blue-collar,married,secondary,3229309,F
292,no,no,45,1,unknown,0,449,20,student,married,secondary,2521835,F
236,yes,no,554,1,unknown,0,134,29,blue-collar,married,primary,643843,M
1026,yes,no,52,2,unknown,0,137,57,management,married,secondary,4997295,M
1327,no,no,339,1,other,0,499,27,admin.,single,secondary,1866336,M
2929,no,no,232,1,other,1,114,29,student,single,secondary,3692372,F
9,yes,no,19,5,unknown,0,323,29,services,single,secondary,3528748,F
121,yes,no,241,2,unknown,0,347,52,admin.,divorced,secondary,2440962,M
3383,no,no,259,1,failure,0,239,40,blue-collar,married,secondary,3701695,F
155,no,no,115,7,unknown,0,436,60,retired,married,primary,4802330,M
310,yes,no,54,2,failure,0,428,33,services,single,secondary,554123,F
3383,yes,no,108,2,unknown,0,358,28,management,single,tertiary,4881430,M
2039,no,no,160,4,unknown,0,306,41,technician,married,secondary,4862925,F
343,no,no,191,1,unknown,0,456,48,management,divorced,secondary,2722668,M
3383,yes,no,603,1,unknown,0,146,37,blue-collar,single,secondary,2418680,M
33,yes,no,326,1,unknown,0,145,37,blue-collar,divorced,secondary,3054762,F
1256,yes,no,123,3,unknown,0,378,30,services,married,secondary,4938002,F
0,yes,no,147,2,unknown,0,309,40,services,married,secondary,4261870,M
336,yes,no,197,1,unknown,0,241,29,blue-collar,single,secondary,976149,M
0,yes,yes,186,1,unknown,0,499,57,management,married,secondary,2470014,F
1354,no,no,131,9,unknown,0,405,57,retired,married,secondary,3404188,M
3383,no,no,117,6,unknown,0,419,59,retired,married,secondary,3068866,M
880,yes,yes,112,1,unknown,0,303,32,blue-collar,divorced,secondary,252681,F
400,yes,no,99,6,unknown,0,108,41,admin.,single,secondary,2740200,M
668,no,no,238,1,unknown,0,238,38,blue-collar,married,primary,529282,M
67,yes,no,128,1,unknown,0,371,42,blue-collar,married,primary,4825141,M
3383,yes,no,105,1,unknown,0,357,49,entrepreneur,married,tertiary,1784489,M
1053,yes,no,25,1,unknown,0,245,35,services,married,secondary,1201260,F
1028,no,no,643,2,unknown,1,295,30,management,single,tertiary,4978953,M
3383,no,no,643,4,unknown,1,200,49,management,married,tertiary,2411338,M
11,yes,no,168,4,unknown,0,271,54,technician,divorced,secondary,650384,M
586,yes,no,158,4,unknown,0,428,32,management,single,tertiary,1177919,F
561,no,no,188,1,failure,0,324,37,housemaid,single,tertiary,2302101,F
0,no,no,201,1,unknown,0,444,35,self-employed,married,tertiary,4383246,M
815,no,no,385,2,unknown,0,323,57,retired,married,tertiary,3444036,M
326,no,yes,124,1,unknown,0,484,31,blue-collar,married,secondary,905968,M
171,no,no,81,3,unknown,0,318,31,technician,married,secondary,3833937,M
413,yes,no,100,2,unknown,0,365,32,technician,married,secondary,1990386,F
2040,no,no,643,1,unknown,1,221,45,unemployed,married,secondary,4494236,F
775,no,no,164,4,success,1,241,92,retired,married,secondary,4804270,M
0,no,yes,103,4,unknown,0,336,40,entrepreneur,married,secondary,612586,M
588,yes,yes,643,2,unknown,0,367,39,management,married,tertiary,2817718,M
1625,yes,no,90,3,unknown,0,114,30,technician,single,secondary,1354668,M
230,no,yes,264,2,unknown,0,304,33,housemaid,married,secondary,3090220,F
1843,yes,no,415,2,unknown,0,238,28,blue-collar,married,secondary,3058608,M
853,no,no,643,3,unknown,0,169,46,blue-collar,married,secondary,2155899,F
136,no,yes,246,1,unknown,0,187,49,unemployed,married,secondary,1741713,M
2893,no,no,76,3,unknown,0,354,40,self-employed,single,tertiary,542638,F
1227,no,no,157,3,unknown,0,283,46,blue-collar,married,primary,3630024,M
2493,no,no,293,2,unknown,1,238,30,blue-collar,married,secondary,3206910,M
2999,yes,no,643,1,unknown,1,234,44,admin.,divorced,secondary,4118389,M
0,no,no,335,3,unknown,0,220,57,management,divorced,secondary,3771971,F
103,no,no,502,5,unknown,0,271,29,admin.,single,secondary,592560,M
350,yes,no,137,5,unknown,0,220,33,blue-collar,single,tertiary,2051807,F
3383,no,no,74,6,unknown,0,172,36,management,married,tertiary,911350,F
1306,no,no,517,1,unknown,0,196,32,technician,single,tertiary,555582,M
46,yes,no,154,2,success,1,367,28,blue-collar,single,secondary,221905,M
425,no,no,122,1,unknown,0,458,52,unemployed,married,primary,289943,F
230,yes,no,331,2,unknown,0,459,32,blue-collar,married,secondary,2840122,F
181,no,no,302,1,unknown,0,301,44,technician,divorced,secondary,3761313,F
214,yes,yes,372,5,unknown,0,314,29,blue-collar,married,secondary,4811600,F
66,yes,yes,59,4,unknown,0,270,49,services,married,secondary,2538280,F
1241,no,no,17,5,unknown,0,442,54,housemaid,divorced,tertiary,4347306,M
1906,no,no,79,1,other,0,468,60,retired,married,primary,2509456,M
329,yes,no,166,4,unknown,0,149,32,self-employed,married,secondary,2214592,M
2688,yes,no,281,1,unknown,0,200,35,blue-collar,married,secondary,3104626,M
121,no,no,135,2,unknown,0,488,57,technician,married,tertiary,1741198,F
77,no,no,441,4,unknown,0,314,38,admin.,single,secondary,2112069,M
665,no,no,25,12,unknown,0,487,56,management,married,tertiary,3877666,M
502,no,no,18,2,unknown,0,360,46,management,single,tertiary,524382,M
794,yes,no,71,1,failure,0,320,39,management,married,secondary,4121483,F
833,no,no,359,5,unknown,0,438,27,student,single,secondary,1788665,M
488,yes,no,4,2,unknown,0,491,34,management,divorced,tertiary,1072573,M
1015,yes,no,643,1,success,1,292,36,housemaid,single,secondary,2059088,M
3383,no,no,441,1,unknown,1,103,55,management,married,tertiary,3746051,M
3383,yes,no,132,2,unknown,0,124,33,management,married,secondary,3278929,F
4,no,yes,30,9,unknown,0,196,52,management,single,tertiary,4800449,F
3383,no,no,395,6,unknown,0,321,46,blue-collar,married,secondary,422453,M
303,yes,yes,454,3,unknown,0,318,35,technician,divorced,secondary,4291801,M
0,no,no,643,2,other,1,136,46,management,married,tertiary,3882148,F
394,no,no,218,2,unknown,0,427,39,technician,married,secondary,3323404,M
991,yes,no,89,1,failure,0,446,34,services,divorced,secondary,3132673,M
496,no,no,643,3,success,1,117,59,entrepreneur,married,secondary,224947,F
260,no,no,228,5,unknown,0,142,48,services,married,secondary,578684,M
70,no,yes,199,1,unknown,0,240,38,admin.,married,secondary,2173129,F
3230,no,no,300,2,failure,0,398,70,retired,married,primary,3528087,F
787,no,no,49,1,unknown,0,311,35,management,married,tertiary,3784109,F
211,yes,yes,153,2,unknown,0,273,52,blue-collar,married,primary,3929561,M
3383,no,no,134,1,unknown,0,435,36,self-employed,married,tertiary,818696,M
322,yes,no,73,4,unknown,0,436,20,student,single,secondary,3336249,M
3383,yes,no,289,1,unknown,0,225,35,blue-collar,divorced,tertiary,1937618,F
280,yes,no,87,2,unknown,1,224,41,management,married,secondary,261205,F
2777,yes,no,633,1,unknown,0,343,35,technician,divorced,secondary,366002,F
84,yes,yes,63,5,unknown,0,125,26,blue-collar,single,secondary,2290636,F
22,no,no,71,2,unknown,0,285,33,technician,divorced,secondary,2997664,M
176,yes,no,10,2,other,0,359,27,technician,married,tertiary,1598513,M
969,no,no,107,3,unknown,0,392,33,services,single,secondary,2745266,F
603,yes,no,265,1,unknown,0,373,33,management,married,tertiary,4690426,M
1279,yes,no,174,2,other,1,154,34,technician,single,secondary,4344002,M
1012,yes,no,643,1,unknown,0,499,29,blue-collar,single,secondary,4268931,F
372,no,no,315,2,unknown,0,133,58,self-employed,married,secondary,1026215,M
172,yes,no,410,3,failure,0,158,26,blue-collar,married,primary,1139422,M
565,no,no,153,1,success,1,474,58,retired,married,primary,746192,M
20,yes,no,117,1,unknown,0,259,49,management,married,tertiary,3839265,F
831,yes,no,106,2,unknown,0,353,31,services,single,secondary,290462,M
411,no,no,225,1,unknown,0,129,59,retired,married,primary,1511561,M
38,yes,no,643,1,unknown,1,139,32,services,married,secondary,1287192,F
342,yes,no,117,5,other,0,373,31,services,single,secondary,235370,M
161,yes,yes,177,1,unknown,0,493,34,blue-collar,married,primary,4939976,M
3383,no,no,112,1,unknown,0,495,53,blue-collar,divorced,primary,3722285,F
2135,no,no,436,1,unknown,0,478,35,services,married,secondary,3422161,M
764,yes,no,118,1,unknown,0,469,43,admin.,married,secondary,3918255,M
0,no,no,81,6,unknown,0,343,35,management,single,tertiary,3452810,F
1,yes,no,50,4,unknown,0,230,28,admin.,married,secondary,4548656,M
3383,yes,no,436,3,unknown,0,301,29,blue-collar,single,tertiary,4854322,F
3,no,no,45,3,unknown,0,161,42,blue-collar,married,primary,2260645,F
0,yes,no,240,3,failure,0,124,43,management,married,tertiary,882706,F
1828,yes,no,24,1,unknown,0,425,36,blue-collar,married,secondary,3992907,F
20,no,no,144,2,unknown,0,103,28,management,single,tertiary,1532553,F
453,yes,no,58,3,unknown,0,397,31,management,single,tertiary,2238339,M
1,yes,no,79,2,unknown,0,459,24,blue-collar,single,secondary,1320812,F
670,no,no,86,1,unknown,0,171,56,unemployed,married,secondary,3832666,F
2262,yes,no,125,3,unknown,0,125,49,blue-collar,divorced,primary,4329120,M
140,no,no,521,2,unknown,0,145,54,admin.,married,secondary,2715117,M
2548,yes,no,179,2,unknown,0,462,33,admin.,single,secondary,4317369,F
34,no,no,121,1,unknown,0,252,31,management,single,tertiary,4143657,M
1954,no,no,294,1,unknown,1,164,44,management,married,tertiary,4284415,M
805,yes,yes,136,7,other,0,277,53,blue-collar,married,primary,2068351,F
3383,yes,no,71,1,unknown,0,186,45,technician,single,secondary,4414445,M
3074,no,no,643,1,unknown,0,266,33,blue-collar,married,primary,3582070,M
1314,yes,no,284,1,unknown,0,495,40,admin.,married,primary,4484112,F
4,yes,no,34,1,unknown,0,319,30,blue-collar,married,primary,4933733,F
228,no,no,47,18,unknown,0,376,43,management,married,tertiary,2893879,F
944,yes,no,128,1,unknown,0,281,53,admin.,married,tertiary,433247,F
3383,no,no,252,1,failure,0,124,68,retired,married,primary,4705832,F
3383,no,no,570,4,unknown,0,268,57,retired,married,primary,4745274,M
1464,no,no,194,2,success,1,198,54,management,married,tertiary,1533354,M
3383,yes,no,157,2,unknown,0,292,34,self-employed,divorced,tertiary,3880190,F
802,yes,no,445,1,failure,0,259,46,management,married,secondary,3277314,F
299,no,no,378,4,unknown,0,131,33,management,married,tertiary,4844504,M
262,no,no,315,2,failure,1,267,38,admin.,single,secondary,4228134,M
759,no,yes,105,6,unknown,0,274,42,management,single,tertiary,2046120,F
3383,no,no,175,1,failure,1,348,46,housemaid,married,primary,2742580,M
23,yes,no,62,4,unknown,0,368,45,technician,divorced,secondary,1594364,M
89,yes,no,175,2,unknown,0,103,45,technician,married,secondary,1075229,M
38,yes,no,184,1,unknown,0,362,33,blue-collar,single,secondary,311677,M
800,no,no,90,1,unknown,0,405,53,management,married,tertiary,4090970,F
538,yes,no,428,1,unknown,0,253,34,entrepreneur,married,secondary,1110603,M
3383,yes,no,114,2,unknown,0,497,50,blue-collar,married,primary,1220303,M
209,yes,no,100,1,unknown,0,237,37,entrepreneur,married,secondary,4141084,M
477,no,no,58,2,unknown,0,380,26,student,single,secondary,3767863,M
1034,no,no,109,2,unknown,0,346,46,services,married,secondary,1851909,F
3247,no,no,341,3,unknown,0,329,26,blue-collar,single,secondary,219248,F
1784,no,no,643,3,failure,0,133,50,blue-collar,married,tertiary,4189513,M
9,no,no,126,6,unknown,0,424,46,entrepreneur,married,tertiary,606135,M
5,no,no,269,2,unknown,0,291,55,housemaid,married,secondary,548898,M
1844,yes,no,241,3,unknown,0,185,33,technician,married,secondary,1995216,F
10,yes,no,195,4,unknown,0,366,54,blue-collar,married,secondary,4511505,M
2320,yes,no,59,3,other,0,105,37,admin.,married,secondary,1860212,M
1618,no,no,184,2,unknown,0,149,52,blue-collar,married,tertiary,2057024,M
1279,yes,no,446,3,other,0,114,55,retired,married,secondary,1755404,M
1667,yes,no,164,2,failure,0,114,32,management,married,tertiary,304600,F
3383,yes,no,16,3,unknown,0,446,43,services,divorced,secondary,895719,M
55,no,no,150,3,unknown,0,157,49,blue-collar,married,secondary,3414482,M
1364,no,no,508,1,failure,0,366,53,services,married,secondary,3988279,F
601,no,no,237,2,unknown,0,444,36,management,single,secondary,505387,M
371,no,no,73,2,unknown,0,335,58,blue-collar,married,secondary,2626471,M
898,yes,no,482,1,unknown,0,374,37,admin.,single,tertiary,4462594,M
439,no,no,50,1,unknown,0,331,38,services,divorced,secondary,1887732,M
57,yes,yes,323,1,unknown,0,496,33,services,married,secondary,1253461,F
148,no,no,101,1,unknown,0,446,69,retired,married,secondary,2402925,F
1225,yes,no,558,5,unknown,0,186,40,blue-collar,married,secondary,709422,F
0,yes,no,273,2,unknown,0,227,31,blue-collar,single,secondary,1831874,M
203,no,no,405,1,success,1,107,67,retired,married,secondary,1717163,F
143,yes,yes,115,3,unknown,0,416,32,services,single,tertiary,2992866,F
283,yes,no,346,1,other,0,449,39,admin.,single,tertiary,2364432,M
42,no,no,115,6,unknown,0,188,30,management,married,tertiary,4289801,F
1102,no,no,236,4,unknown,0,160,36,technician,single,secondary,812422,M
392,yes,yes,125,1,unknown,0,458,47,entrepreneur,divorced,secondary,3768928,M
346,yes,yes,29,3,unknown,0,479,33,blue-collar,married,secondary,4371801,F
805,no,no,134,3,failure,0,140,30,management,married,tertiary,1455841,M
0,no,no,117,3,unknown,0,416,38,self-employed,married,tertiary,1153409,F
1632,no,no,65,6,unknown,0,372,34,services,married,secondary,4858953,M
1374,yes,no,378,1,unknown,0,142,51,blue-collar,married,secondary,2323374,F
204,yes,no,61,6,unknown,0,161,34,blue-collar,married,primary,558388,M
199,yes,no,268,4,unknown,0,373,38,blue-collar,single,primary,306492,M
2655,no,no,63,1,unknown,0,307,49,entrepreneur,married,secondary,840296,F
2644,yes,no,253,1,unknown,0,104,39,entrepreneur,married,tertiary,1878061,M
268,no,no,118,2,unknown,0,177,31,technician,divorced,secondary,3923444,M
17,no,no,72,1,unknown,0,184,46,housemaid,married,primary,3540726,F
565,yes,no,170,2,failure,0,403,27,management,single,secondary,4300214,M
535,yes,no,21,37,unknown,0,279,26,blue-collar,single,primary,3184415,M
617,no,no,192,2,unknown,1,375,30,management,single,tertiary,2708453,F
636,yes,no,352,4,unknown,1,433,31,technician,married,tertiary,652416,M
1820,yes,no,25,3,unknown,0,301,41,blue-collar,married,primary,3921510,M
558,no,no,108,2,unknown,0,493,34,technician,divorced,secondary,4037810,F
870,yes,no,36,7,unknown,0,309,47,services,single,secondary,2618997,F
126,no,no,229,1,unknown,0,397,28,technician,single,secondary,1904041,M
14,no,no,239,1,unknown,0,100,56,self-employed,married,secondary,279394,F
76,yes,no,167,2,failure,0,124,38,management,married,tertiary,2875726,F
0,yes,no,470,1,unknown,0,225,39,blue-collar,married,secondary,3523896,M
1790,yes,no,386,2,unknown,0,372,36,blue-collar,married,secondary,4593400,M
1016,no,no,208,1,unknown,0,224,57,management,married,tertiary,700314,F
3383,no,no,643,4,unknown,1,449,51,housemaid,divorced,secondary,4245540,M
341,yes,no,54,1,success,0,257,30,services,divorced,secondary,2416582,F
101,yes,yes,60,3,unknown,0,375,51,blue-collar,married,primary,3257885,M
482,no,no,413,1,success,1,164,70,retired,divorced,primary,1056983,F
308,no,no,162,2,failure,0,130,29,management,single,tertiary,2763352,F
3383,yes,no,322,1,unknown,0,154,47,blue-collar,married,secondary,1158347,M
670,no,no,301,2,unknown,1,174,35,technician,single,tertiary,434082,M
350,no,no,87,3,unknown,0,408,57,management,married,tertiary,2608220,M
150,yes,no,491,1,unknown,0,419,28,management,single,tertiary,3709162,M
105,no,no,85,4,unknown,0,484,42,self-employed,married,secondary,4042485,F
535,yes,no,11,6,unknown,0,138,40,management,married,primary,3378266,M
91,yes,no,283,2,unknown,0,142,33,blue-collar,married,secondary,696182,F
3109,no,no,107,2,success,1,488,57,blue-collar,married,primary,1910642,F
979,no,no,34,15,unknown,0,230,46,admin.,married,secondary,3369565,M
423,no,no,104,5,unknown,1,220,21,student,single,primary,3444457,F
3383,yes,no,64,1,unknown,0,104,25,services,married,secondary,1915199,F
14,no,no,22,1,unknown,0,102,37,entrepreneur,divorced,secondary,2014759,M
0,yes,yes,223,1,failure,0,483,32,technician,married,tertiary,4106057,F
2190,no,yes,90,2,failure,0,447,56,blue-collar,married,secondary,281131,F
341,yes,no,643,2,unknown,0,372,35,management,married,tertiary,1892408,M
1559,no,no,130,2,unknown,0,485,48,self-employed,married,secondary,2652119,F
130,yes,no,106,1,failure,0,277,46,blue-collar,married,secondary,3004366,M
159,yes,no,37,1,unknown,0,375,40,technician,single,secondary,3973326,M
341,no,yes,382,4,unknown,0,363,48,admin.,divorced,secondary,3214000,M
0,yes,no,250,1,failure,0,440,38,services,divorced,primary,4579164,M
169,yes,no,116,2,unknown,0,148,41,technician,single,secondary,696805,M
76,yes,no,54,4,unknown,0,472,58,management,married,primary,1951892,M
3383,yes,no,124,1,other,0,342,33,blue-collar,married,secondary,4835879,F
3310,no,no,276,2,unknown,0,476,29,blue-collar,married,secondary,977252,M
107,yes,yes,120,1,unknown,0,249,32,blue-collar,divorced,secondary,4718687,M
189,no,no,95,5,unknown,0,484,54,admin.,single,secondary,4673001,M
844,no,yes,100,2,unknown,0,340,59,management,divorced,tertiary,325911,F
1227,yes,yes,283,3,unknown,0,215,35,services,single,secondary,713914,F
3383,no,no,643,2,unknown,1,386,35,technician,single,tertiary,3972132,M
1587,yes,yes,502,2,unknown,0,127,23,technician,single,secondary,2608870,M
3383,no,no,272,2,unknown,0,169,49,technician,married,secondary,2786006,F
295,yes,no,150,2,unknown,0,483,22,blue-collar,married,secondary,3271773,F
0,no,yes,44,28,unknown,0,324,38,technician,married,secondary,3226118,M
49,yes,no,494,4,unknown,1,432,55,blue-collar,married,secondary,3910137,M
544,yes,no,91,1,failure,0,400,35,services,single,secondary,4809420,F
294,yes,no,444,1,failure,0,152,46,entrepreneur,married,secondary,849138,F
1012,yes,no,218,4,unknown,0,306,37,technician,single,secondary,2331631,M
0,yes,no,67,2,unknown,0,452,31,technician,married,tertiary,365555,M
0,no,no,26,3,unknown,0,429,48,management,divorced,tertiary,748318,M
1384,yes,no,203,2,other,0,414,31,management,married,tertiary,1273571,F
396,no,yes,47,2,unknown,0,270,42,unemployed,married,secondary,935267,F
332,yes,no,68,4,unknown,0,429,50,management,married,tertiary,2664271,M
140,no,no,12,21,unknown,0,206,38,student,married,secondary,4681731,F
488,yes,no,105,1,unknown,0,274,29,admin.,single,secondary,3019990,M
370,yes,no,249,1,unknown,0,253,33,blue-collar,married,secondary,2980452,M
454,yes,no,241,1,unknown,0,103,50,blue-collar,married,primary,2403080,M
994,no,yes,643,3,unknown,0,321,53,housemaid,married,primary,3918668,F
3383,yes,no,263,1,failure,1,397,49,services,married,secondary,384112,M
0,yes,no,113,1,unknown,0,447,36,blue-collar,married,secondary,1992718,M
3383,yes,yes,81,8,unknown,0,487,37,services,married,secondary,4326154,M
2637,no,no,583,17,unknown,1,495,33,management,single,tertiary,2084245,F
2166,yes,yes,574,1,unknown,1,400,59,admin.,single,secondary,2239046,M
97,yes,no,643,2,unknown,1,473,27,admin.,married,secondary,3392771,M
563,no,yes,643,4,unknown,1,406,46,entrepreneur,divorced,secondary,2770220,F
784,yes,yes,34,1,unknown,0,347,45,blue-collar,married,secondary,1652856,M
3202,yes,no,14,8,unknown,0,225,39,management,single,tertiary,2782534,F
2403,no,no,147,2,failure,0,219,45,technician,married,secondary,1101465,M
142,no,yes,258,1,failure,0,349,45,management,single,secondary,2507242,M
3187,yes,no,445,1,failure,0,374,35,admin.,married,secondary,2781710,F
1492,yes,no,249,2,unknown,0,226,48,management,divorced,tertiary,1319930,M
617,yes,no,115,2,unknown,0,201,31,blue-collar,married,secondary,3709047,F
865,no,no,114,1,unknown,0,207,30,technician,single,secondary,505932,F
3,no,yes,172,1,unknown,0,231,38,blue-collar,married,secondary,3541244,M
510,yes,no,322,1,unknown,0,160,37,services,single,secondary,4193970,F
79,no,no,643,1,unknown,0,230,33,admin.,single,secondary,741415,M
