balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
1411,yes,no,425,2,unknown,0,164,58,retired,single,tertiary,2798648,F
142,yes,no,459,1,unknown,1,461,34,admin.,married,tertiary,1786637,F
323,yes,yes,200,1,unknown,0,194,55,entrepreneur,married,tertiary,2006273,F
387,yes,yes,413,1,unknown,0,194,37,blue-collar,married,secondary,1299833,M
1954,yes,yes,66,1,failure,0,155,25,technician,single,tertiary,560349,M
3383,yes,no,177,1,failure,0,377,53,admin.,married,secondary,2560057,M
76,yes,no,643,2,failure,1,450,34,management,single,tertiary,524883,M
49,yes,no,14,6,failure,0,119,47,management,divorced,tertiary,617226,F
178,yes,no,253,1,unknown,0,455,34,technician,married,secondary,3435465,M
398,yes,no,643,1,unknown,1,478,32,blue-collar,single,primary,3434415,M
52,yes,no,152,1,failure,0,494,36,blue-collar,divorced,secondary,742917,M
1137,no,no,316,1,unknown,0,423,38,blue-collar,single,secondary,1110170,M
216,yes,no,137,1,failure,0,149,50,blue-collar,married,primary,3221090,M
3185,yes,no,154,1,failure,0,247,51,blue-collar,married,primary,4936308,M
65,yes,yes,165,1,failure,0,182,28,housemaid,married,secondary,242252,M
287,yes,no,201,1,failure,0,249,47,blue-collar,married,primary,616672,M
3383,yes,no,146,1,unknown,0,479,42,admin.,single,secondary,2644341,M
557,yes,no,466,2,unknown,0,278,27,admin.,single,secondary,1224925,F
2019,yes,no,368,1,unknown,0,228,37,management,married,tertiary,3982861,F
83,yes,no,643,1,unknown,1,341,48,admin.,divorced,secondary,1146790,F
28,yes,no,88,1,failure,0,386,32,services,married,secondary,968580,M
411,yes,no,157,1,unknown,0,448,47,admin.,married,secondary,619611,F
69,yes,no,77,4,unknown,0,235,29,admin.,married,secondary,2870641,M
1339,yes,no,96,6,other,0,380,37,management,single,tertiary,3060667,F
1117,yes,no,365,1,unknown,0,446,52,blue-collar,married,secondary,2593487,M
55,yes,no,38,2,failure,0,367,36,technician,married,secondary,3389801,M
747,yes,yes,104,1,unknown,0,358,58,retired,married,primary,3634141,M
192,yes,no,154,5,other,0,133,45,blue-collar,married,secondary,2466691,M
292,yes,yes,148,4,unknown,0,368,21,blue-collar,single,secondary,3599721,M
1127,yes,no,43,1,failure,0,241,31,blue-collar,married,primary,4911855,M
143,yes,yes,68,1,other,0,336,35,services,single,secondary,4679560,F
879,yes,no,394,1,unknown,1,215,31,admin.,married,secondary,3077291,F
771,no,no,125,2,failure,0,187,59,management,married,secondary,875008,F
1004,yes,no,364,2,unknown,0,181,39,blue-collar,married,primary,3047266,M
3173,yes,no,179,1,unknown,0,177,37,blue-collar,married,secondary,4204567,F
639,yes,yes,427,1,unknown,0,269,35,services,single,secondary,614331,F
450,yes,no,63,1,unknown,0,332,35,technician,single,secondary,2109505,M
56,yes,no,197,2,unknown,0,182,34,technician,married,secondary,612442,M
2116,yes,no,409,2,unknown,0,335,35,unemployed,single,secondary,4002814,F
481,yes,no,215,1,failure,0,176,36,management,married,tertiary,3928614,M
1157,yes,no,323,2,unknown,0,273,36,blue-collar,single,secondary,611714,M
416,yes,no,290,1,failure,0,476,32,management,single,secondary,4677635,M
1052,yes,no,147,1,unknown,0,178,29,blue-collar,married,secondary,898249,M
3344,yes,no,143,1,failure,0,214,38,blue-collar,single,secondary,3494327,M
378,yes,yes,541,1,failure,0,456,40,services,married,secondary,611703,F
0,yes,no,172,1,unknown,0,140,30,services,divorced,secondary,743532,F
3383,yes,no,309,1,failure,0,382,34,blue-collar,married,secondary,3466255,M
35,yes,no,69,1,unknown,0,344,46,blue-collar,divorced,primary,611011,M
112,yes,no,79,1,unknown,0,307,49,admin.,divorced,primary,3884650,M
946,yes,no,213,1,unknown,0,155,45,management,divorced,tertiary,610895,M
1026,yes,no,101,3,unknown,0,284,28,technician,single,tertiary,4565916,F
0,yes,no,54,1,failure,0,287,37,blue-collar,married,secondary,2927286,M
341,yes,no,54,1,success,0,257,30,services,divorced,secondary,2416582,F
1798,yes,no,196,3,unknown,0,344,34,self-employed,single,tertiary,4182795,M
1360,yes,no,247,1,unknown,0,349,39,blue-collar,married,secondary,4876513,F
158,yes,no,426,1,failure,0,427,41,admin.,married,secondary,4496609,F
338,yes,no,133,1,failure,0,135,44,blue-collar,divorced,secondary,4901655,F
267,no,no,121,1,unknown,0,460,37,technician,single,secondary,2558090,F
162,yes,no,135,1,failure,0,201,33,services,married,secondary,3230722,M
0,yes,no,404,2,unknown,0,459,35,blue-collar,divorced,secondary,315371,M
42,yes,no,80,2,unknown,0,458,51,admin.,married,secondary,2627819,F
37,yes,no,341,1,unknown,0,488,51,blue-collar,divorced,primary,1069875,M
499,yes,no,156,1,unknown,0,318,39,blue-collar,married,primary,2679247,M
396,yes,no,366,3,failure,1,238,30,admin.,married,secondary,2728936,M
481,yes,no,168,1,unknown,0,288,50,services,married,secondary,713475,M
69,yes,no,118,2,unknown,0,185,45,blue-collar,divorced,primary,610428,M
70,yes,no,176,1,unknown,0,137,44,blue-collar,divorced,primary,305779,M
1670,no,no,223,1,failure,0,110,32,services,married,secondary,3410570,M
3050,yes,no,469,1,unknown,1,441,34,management,married,tertiary,1929367,M
276,yes,no,35,1,unknown,0,373,55,blue-collar,divorced,secondary,1561617,F
1040,yes,no,199,1,failure,0,375,37,housemaid,divorced,secondary,1631554,M
951,yes,no,206,1,unknown,0,386,31,blue-collar,married,primary,4078957,M
969,yes,no,643,1,unknown,0,379,42,blue-collar,married,primary,3678294,M
64,yes,no,641,1,unknown,0,155,32,blue-collar,married,secondary,608564,F
229,yes,yes,163,1,unknown,0,203,43,management,divorced,secondary,4233856,F
210,yes,no,643,2,unknown,1,205,33,services,married,secondary,2945384,F
169,no,yes,234,1,failure,0,263,47,blue-collar,married,primary,607048,F
593,yes,no,86,3,unknown,0,394,32,management,single,tertiary,1548339,M
484,yes,no,180,2,failure,0,273,43,self-employed,divorced,secondary,2094985,M
0,yes,no,68,4,success,0,206,34,blue-collar,married,secondary,2500868,F
3383,yes,no,103,1,unknown,0,422,29,entrepreneur,married,secondary,3953495,F
91,yes,no,239,1,failure,0,171,59,blue-collar,married,primary,605144,M
623,yes,no,102,6,unknown,0,335,47,management,married,secondary,4989334,F
0,yes,no,325,2,unknown,0,129,45,entrepreneur,divorced,tertiary,3571077,F
23,yes,yes,234,3,unknown,0,392,45,blue-collar,married,tertiary,3326860,M
26,yes,no,194,4,other,0,211,56,management,divorced,primary,4054004,M
513,yes,no,134,1,failure,0,389,37,blue-collar,married,secondary,4170364,F
306,yes,no,643,5,unknown,1,116,52,services,married,primary,2317664,F
0,yes,yes,77,4,unknown,0,296,29,technician,single,secondary,1099347,M
276,yes,yes,643,1,unknown,1,148,48,services,divorced,secondary,605125,M
1804,yes,no,122,1,failure,0,463,32,management,divorced,tertiary,4024409,F
0,yes,no,109,1,failure,0,264,37,management,single,tertiary,854782,M
117,yes,no,216,4,unknown,0,252,50,management,married,primary,1944220,M
1959,yes,no,643,1,unknown,0,387,36,blue-collar,single,primary,4959850,F
1,yes,no,131,1,unknown,0,107,36,management,single,tertiary,4261870,M
863,yes,no,622,3,unknown,1,297,33,blue-collar,single,primary,684809,F
506,yes,no,281,1,unknown,0,110,59,admin.,married,secondary,4436588,M
198,yes,no,156,5,failure,0,320,37,blue-collar,married,secondary,2973305,M
546,yes,no,161,2,unknown,0,215,35,blue-collar,single,secondary,1278232,M
236,yes,no,44,1,failure,0,241,30,blue-collar,married,primary,1445306,M
282,yes,no,240,1,failure,0,303,40,services,divorced,secondary,4155238,M
0,yes,no,172,1,unknown,0,442,34,unemployed,married,secondary,1789367,M
864,yes,yes,127,1,unknown,0,329,31,blue-collar,married,secondary,2413019,M
1078,yes,no,248,1,other,0,473,31,blue-collar,married,secondary,2704942,M
679,yes,yes,115,1,unknown,0,181,36,blue-collar,married,primary,4589830,F
228,yes,yes,38,1,failure,0,490,44,management,single,secondary,604890,F
79,yes,yes,201,1,failure,0,356,27,entrepreneur,married,tertiary,4001137,M
882,yes,no,341,1,unknown,0,495,25,self-employed,single,tertiary,2861415,F
228,yes,no,314,2,unknown,1,407,30,student,single,tertiary,1488872,M
702,yes,no,52,4,unknown,0,226,36,services,married,tertiary,1045259,M
1331,yes,no,77,3,other,0,284,36,management,single,secondary,2308281,F
147,yes,no,109,1,unknown,0,271,40,blue-collar,single,primary,2530610,F
186,yes,no,390,1,unknown,0,379,30,admin.,single,secondary,4194171,M
180,yes,no,643,1,unknown,0,228,32,blue-collar,single,primary,306057,F
13,yes,no,361,1,failure,0,185,51,unemployed,married,secondary,601389,F
2576,yes,no,417,1,unknown,0,318,37,management,single,tertiary,4112189,F
1396,yes,no,643,1,failure,1,160,35,management,single,tertiary,737476,M
780,yes,no,262,1,failure,0,219,38,services,married,secondary,696753,F
670,no,yes,44,1,unknown,0,445,35,self-employed,single,tertiary,413655,M
1546,yes,no,156,1,failure,0,356,35,technician,married,secondary,1772383,M
3383,yes,no,166,1,failure,0,192,39,technician,married,secondary,1069419,M
365,yes,no,76,3,unknown,0,242,30,management,single,tertiary,1676054,F
185,yes,no,298,1,unknown,0,185,33,blue-collar,single,secondary,351391,F
208,no,no,466,1,unknown,0,432,37,blue-collar,married,secondary,2605938,M
19,yes,no,643,1,failure,1,479,51,blue-collar,divorced,primary,601237,M
0,yes,yes,291,8,failure,0,325,35,blue-collar,married,secondary,4190101,M
328,yes,no,484,3,other,0,229,35,blue-collar,married,secondary,3917061,M
0,yes,no,204,3,unknown,0,260,26,admin.,single,secondary,2982372,M
649,yes,no,169,2,unknown,0,108,57,blue-collar,married,primary,836278,M
292,yes,no,437,2,unknown,0,226,23,services,single,secondary,3800833,F
2253,yes,no,643,3,unknown,1,214,38,services,single,secondary,3937375,M
153,yes,no,37,3,other,0,314,35,admin.,single,tertiary,362769,M
295,yes,yes,193,3,other,0,150,31,blue-collar,married,secondary,3393476,M
3371,yes,yes,204,2,unknown,0,346,41,management,single,tertiary,1809000,M
47,yes,yes,163,2,failure,0,408,43,blue-collar,divorced,secondary,1400050,M
181,yes,no,159,2,failure,0,173,36,management,single,tertiary,4026171,M
2965,yes,no,643,3,unknown,1,141,59,services,married,secondary,4796609,M
1691,yes,no,358,2,failure,0,487,55,management,married,primary,3687125,M
467,yes,no,195,2,failure,0,237,34,blue-collar,married,secondary,4188362,F
388,yes,no,246,2,success,0,195,44,management,divorced,tertiary,689708,M
635,yes,no,122,2,unknown,0,165,40,blue-collar,divorced,secondary,2216918,M
3383,yes,no,276,2,unknown,0,438,52,blue-collar,married,secondary,2814017,M
283,yes,no,151,2,unknown,0,355,34,blue-collar,single,secondary,4149274,M
223,yes,yes,297,2,unknown,0,194,27,services,single,secondary,2296176,M
125,yes,no,119,2,failure,0,223,40,blue-collar,married,secondary,2757777,M
1481,yes,no,172,3,other,0,108,33,entrepreneur,single,tertiary,2903191,M
1371,no,no,643,3,other,0,474,44,blue-collar,married,tertiary,4186853,F
267,yes,no,187,3,unknown,0,158,50,blue-collar,married,tertiary,2960534,M
3383,yes,no,124,2,failure,0,309,33,management,divorced,tertiary,398349,F
0,yes,yes,643,5,unknown,1,419,39,blue-collar,single,primary,1657319,M
102,yes,no,252,5,unknown,0,422,35,services,married,secondary,1710013,M
846,yes,no,85,2,failure,0,256,47,admin.,divorced,tertiary,1198250,F
29,yes,no,248,2,unknown,0,137,34,management,single,tertiary,4112353,F
2737,yes,no,199,3,unknown,0,106,35,blue-collar,married,secondary,2908864,F
714,yes,yes,482,2,unknown,1,440,29,entrepreneur,married,secondary,4287251,F
72,yes,no,98,2,failure,0,232,37,services,single,tertiary,1262829,M
581,yes,no,107,7,other,0,160,51,blue-collar,divorced,secondary,1674426,M
374,yes,no,158,5,unknown,0,326,22,management,single,tertiary,3952199,F
328,yes,no,194,3,unknown,0,423,36,services,single,secondary,2306049,M
528,yes,no,340,2,failure,0,151,40,blue-collar,divorced,secondary,544451,M
540,no,yes,88,2,unknown,0,334,33,blue-collar,married,secondary,1294520,M
426,yes,no,323,3,failure,0,153,37,blue-collar,married,secondary,4343364,F
2194,no,no,275,2,other,0,310,31,blue-collar,single,secondary,3039368,M
3383,yes,no,177,3,other,0,128,44,management,married,tertiary,3710885,F
97,yes,no,431,2,unknown,0,487,29,blue-collar,married,primary,256281,M
1112,yes,no,53,3,failure,0,438,53,management,married,tertiary,600849,F
410,yes,no,396,2,failure,0,439,33,blue-collar,married,primary,4805578,F
2191,yes,no,157,4,unknown,0,332,30,services,married,secondary,3948081,M
70,yes,no,65,2,unknown,0,304,60,management,married,primary,597890,F
471,yes,no,643,2,success,1,217,41,services,married,secondary,1484623,F
96,yes,no,612,2,other,0,119,26,admin.,single,secondary,3881294,M
8,yes,yes,251,2,unknown,0,456,32,self-employed,married,secondary,4119377,M
0,yes,no,537,5,failure,0,390,38,management,married,tertiary,4921997,M
408,yes,no,402,2,failure,0,238,57,management,divorced,tertiary,4556842,F
265,yes,no,643,2,unknown,1,194,27,blue-collar,single,primary,216444,F
3383,yes,no,94,2,failure,0,343,39,admin.,married,secondary,4578303,F
1572,no,no,499,3,unknown,0,157,37,management,single,secondary,3355648,M
642,yes,no,197,2,other,0,128,47,admin.,married,secondary,2950396,F
33,yes,no,195,3,failure,0,262,44,technician,single,secondary,3184204,M
289,yes,no,56,2,unknown,0,168,25,blue-collar,single,primary,597865,M
3383,yes,no,65,2,unknown,0,377,57,services,single,primary,1471937,M
794,yes,no,38,3,unknown,0,471,43,blue-collar,married,primary,4244587,F
308,yes,no,168,4,failure,0,104,37,blue-collar,married,secondary,594411,F
577,yes,no,154,2,failure,0,305,45,blue-collar,married,secondary,4781437,F
249,yes,no,307,2,unknown,0,181,27,admin.,married,secondary,4699919,M
94,yes,no,45,4,unknown,0,356,42,services,single,tertiary,4928852,M
54,yes,no,107,3,unknown,0,301,45,management,married,tertiary,2471115,M
1328,yes,no,121,2,failure,0,252,37,services,married,secondary,975763,F
336,yes,no,318,3,failure,0,327,42,blue-collar,married,secondary,591160,M
712,yes,yes,255,2,failure,0,270,35,technician,married,secondary,2389876,M
305,yes,no,174,2,unknown,0,145,41,self-employed,married,secondary,1372610,M
234,yes,no,53,7,unknown,0,132,53,admin.,married,primary,3083815,M
93,yes,yes,196,2,failure,0,291,39,management,single,tertiary,2625651,F
3383,yes,no,173,2,unknown,0,222,35,blue-collar,single,secondary,4654802,F
0,yes,no,65,4,failure,0,380,60,management,divorced,secondary,3592676,M
3383,yes,no,444,2,failure,0,158,47,blue-collar,married,primary,835762,M
210,yes,no,308,3,other,0,472,32,blue-collar,married,secondary,1373940,M
3383,yes,no,562,2,success,0,372,46,blue-collar,married,primary,1508756,M
1550,yes,yes,228,3,unknown,0,170,29,blue-collar,single,secondary,3296331,M
54,yes,yes,643,2,failure,1,128,50,technician,divorced,secondary,589760,M
2409,yes,no,272,4,failure,0,440,49,services,married,secondary,1981370,M
640,yes,no,220,4,other,0,355,39,blue-collar,married,primary,533806,F
0,yes,no,419,2,unknown,0,361,35,services,single,secondary,1101678,M
3,yes,no,369,2,unknown,0,372,34,blue-collar,married,primary,1557688,M
550,yes,no,107,2,unknown,0,232,43,services,single,secondary,3915642,F
978,yes,no,62,3,unknown,0,391,36,management,divorced,tertiary,582413,M
507,yes,no,65,2,other,0,126,31,admin.,single,secondary,222570,M
3383,yes,no,76,7,success,0,233,58,management,married,tertiary,640381,F
491,yes,yes,643,2,unknown,0,370,51,technician,married,secondary,581806,M
707,yes,no,97,5,unknown,0,102,51,blue-collar,married,secondary,3947337,F
330,yes,no,643,2,unknown,0,455,36,blue-collar,married,secondary,3077021,F
25,yes,no,378,2,failure,0,185,57,blue-collar,married,secondary,2387548,F
1103,yes,no,185,2,failure,0,107,46,management,married,tertiary,1673314,M
193,yes,no,643,4,unknown,0,463,42,services,single,secondary,581638,F
654,yes,no,139,2,unknown,0,243,41,services,divorced,secondary,1328747,M
47,yes,no,222,2,failure,0,414,42,management,divorced,tertiary,4796998,F
3383,yes,no,643,2,unknown,1,358,34,management,single,tertiary,440288,M
222,yes,no,168,2,unknown,0,349,31,services,single,secondary,4702186,M
445,yes,no,237,2,other,0,337,35,blue-collar,married,primary,4876722,M
3067,yes,no,141,2,unknown,0,395,47,blue-collar,married,primary,4392080,M
41,yes,no,135,3,unknown,0,309,39,blue-collar,married,secondary,1765760,M
1264,yes,no,102,2,unknown,0,205,43,management,married,tertiary,3426870,M
84,yes,no,65,2,failure,0,220,56,technician,married,secondary,4690715,F
271,yes,no,80,2,other,0,245,32,technician,single,secondary,1558155,M
2268,yes,no,281,3,unknown,0,147,46,services,divorced,secondary,3724336,M
302,yes,no,36,2,unknown,0,430,36,services,married,secondary,580472,M
409,yes,no,143,2,other,0,115,47,blue-collar,divorced,primary,4524736,F
168,yes,yes,212,3,unknown,0,108,38,blue-collar,married,primary,3027371,M
3383,yes,no,259,3,unknown,0,241,34,blue-collar,married,secondary,1139995,M
143,yes,no,221,2,unknown,0,232,31,services,married,secondary,743077,M
9,yes,no,84,2,failure,0,118,35,unemployed,single,secondary,1651690,F
1162,yes,no,406,5,other,0,197,42,management,married,tertiary,514753,F
664,yes,yes,185,4,unknown,0,291,41,blue-collar,married,secondary,579474,M
809,yes,no,155,2,failure,0,355,45,technician,divorced,secondary,634063,M
232,yes,no,53,3,unknown,0,440,31,unemployed,married,tertiary,298635,F
107,yes,no,99,2,failure,0,378,51,services,married,secondary,3596721,M
39,no,no,254,2,failure,0,145,34,blue-collar,single,secondary,3607844,F
0,yes,no,531,2,unknown,1,187,38,blue-collar,divorced,primary,1088388,M
324,yes,no,217,2,unknown,0,220,33,blue-collar,married,primary,1561137,M
1203,yes,yes,25,4,failure,0,327,51,blue-collar,married,primary,1817158,M
69,yes,no,253,3,unknown,0,268,38,technician,single,tertiary,4365478,M
104,yes,no,277,2,failure,0,171,40,blue-collar,married,primary,3537878,M
2040,yes,no,125,2,unknown,0,486,36,blue-collar,married,primary,2942841,F
68,yes,yes,151,2,failure,0,407,37,admin.,married,secondary,2558986,M
17,yes,no,125,3,unknown,0,223,30,blue-collar,single,primary,4066011,F
122,yes,yes,97,5,unknown,0,303,35,housemaid,single,secondary,578924,M
607,yes,no,449,6,unknown,0,174,52,management,divorced,secondary,577257,M
113,yes,no,16,2,unknown,0,170,34,blue-collar,married,secondary,4406562,M
358,yes,no,134,2,unknown,0,187,45,admin.,married,secondary,3365407,M
635,yes,no,265,2,unknown,0,101,35,blue-collar,married,secondary,858621,M
38,yes,yes,285,2,other,0,426,36,blue-collar,married,primary,763634,F
655,yes,no,32,5,unknown,0,261,49,admin.,single,primary,2719838,M
21,yes,no,383,5,other,0,340,42,blue-collar,married,primary,4229261,M
0,yes,no,179,3,other,0,339,52,management,married,tertiary,1681639,M
1279,yes,no,446,3,other,0,114,55,retired,married,secondary,1755404,M
142,yes,no,136,5,unknown,0,434,33,blue-collar,married,primary,2950964,M
994,yes,no,420,3,unknown,0,306,44,admin.,divorced,tertiary,3544620,M
0,yes,no,513,3,failure,0,437,39,blue-collar,married,secondary,3637488,F
342,yes,no,133,4,unknown,0,441,40,management,married,tertiary,4658380,M
108,yes,yes,225,2,failure,0,342,42,services,married,secondary,4064212,M
335,yes,no,240,3,failure,0,159,32,blue-collar,married,secondary,247211,M
205,no,no,204,3,unknown,0,163,27,management,single,tertiary,1394201,M
298,yes,no,135,2,failure,0,140,35,blue-collar,married,primary,4725031,M
878,yes,no,245,4,unknown,0,477,47,blue-collar,married,secondary,4122970,M
106,yes,no,119,3,unknown,0,247,30,technician,single,tertiary,1831561,M
7,yes,no,643,3,unknown,1,363,29,services,divorced,secondary,576506,F
182,yes,no,38,3,unknown,0,433,29,services,married,secondary,957422,M
38,yes,no,331,3,unknown,0,154,48,technician,married,secondary,574598,M
668,yes,yes,643,2,other,0,282,33,technician,married,secondary,3002085,F
3383,no,yes,491,2,unknown,0,281,32,services,married,tertiary,3770638,M
830,yes,no,643,3,failure,1,451,40,blue-collar,married,primary,3312421,F
0,yes,yes,440,2,unknown,1,132,32,technician,single,tertiary,2353178,F
639,yes,no,643,5,other,0,486,55,technician,married,tertiary,863359,F
3383,yes,no,643,2,unknown,1,155,38,blue-collar,married,primary,1974671,M
121,yes,yes,302,4,unknown,0,216,37,blue-collar,married,secondary,1983574,M
1510,yes,no,72,4,failure,0,356,31,services,single,secondary,382927,M
3383,yes,no,324,3,unknown,0,295,44,services,married,secondary,3104403,M
3383,no,no,643,2,unknown,1,304,53,technician,married,secondary,1720040,F
1204,yes,yes,310,2,unknown,0,490,41,management,married,tertiary,518745,M
3332,yes,yes,182,4,unknown,0,353,52,entrepreneur,married,secondary,1905685,M
597,yes,no,643,2,unknown,0,115,35,blue-collar,single,secondary,4858297,M
1354,yes,no,364,2,failure,0,115,38,unemployed,single,secondary,2179725,F
3383,yes,no,36,9,failure,0,148,49,entrepreneur,married,tertiary,858836,M
1768,yes,no,426,3,other,0,197,29,blue-collar,single,primary,3087664,F
255,yes,no,196,3,failure,0,454,35,technician,married,secondary,568517,M
181,yes,no,25,7,unknown,0,123,33,technician,single,secondary,1419464,F
446,no,no,126,2,failure,0,243,32,blue-collar,married,secondary,565657,F
30,yes,no,201,3,unknown,0,145,39,management,single,tertiary,2830994,M
83,no,no,300,5,failure,0,204,42,services,divorced,secondary,4947176,M
78,yes,no,630,3,failure,0,294,35,services,divorced,secondary,3746865,M
897,yes,no,48,4,failure,0,492,47,services,single,secondary,2920623,F
1501,yes,no,189,3,unknown,0,407,45,admin.,married,secondary,3773274,F
2,yes,yes,305,8,unknown,0,347,30,management,single,tertiary,798571,F
396,yes,no,205,3,unknown,0,277,32,technician,married,tertiary,2373651,M
89,yes,no,68,3,unknown,0,387,27,student,single,secondary,1773029,M
1417,yes,no,65,3,unknown,0,394,35,services,married,secondary,2368961,F
186,yes,no,115,3,unknown,0,361,34,management,married,tertiary,2022912,M
385,yes,no,247,2,unknown,0,194,32,services,single,secondary,2906563,F
934,yes,yes,164,3,unknown,0,334,51,entrepreneur,married,secondary,3675625,M
5,yes,no,178,2,failure,0,386,28,blue-collar,single,secondary,1325573,M
130,yes,no,24,7,failure,0,186,26,services,single,tertiary,3891429,M
65,yes,no,9,6,unknown,0,214,29,admin.,single,secondary,2353048,M
1149,yes,no,91,4,unknown,0,491,38,management,divorced,tertiary,4841735,M
1398,no,no,36,6,unknown,0,198,42,blue-collar,married,primary,666854,M
3383,yes,no,8,6,failure,0,318,31,management,married,tertiary,831169,F
1140,yes,no,33,3,unknown,0,425,37,services,married,secondary,1880020,M
3269,yes,yes,121,2,unknown,0,336,37,blue-collar,married,secondary,1963707,M
674,yes,no,643,4,unknown,0,309,28,blue-collar,married,primary,2196716,M
2583,yes,no,436,3,unknown,0,111,30,blue-collar,married,secondary,3412460,M
568,yes,no,119,2,failure,0,449,35,blue-collar,married,secondary,1816290,M
1284,yes,no,13,5,unknown,0,216,35,blue-collar,single,primary,4045467,M
528,yes,no,16,7,unknown,0,438,45,blue-collar,married,primary,1259623,F
2226,yes,no,7,7,unknown,0,401,40,blue-collar,single,primary,4606822,F
183,yes,no,259,4,unknown,0,423,34,services,single,secondary,3361586,F
903,yes,no,536,3,unknown,0,170,55,entrepreneur,divorced,tertiary,446965,F
131,yes,no,102,3,unknown,0,218,40,services,divorced,secondary,370975,M
822,yes,no,19,8,failure,0,409,32,blue-collar,married,secondary,1347188,F
224,yes,no,152,2,other,0,356,33,management,married,secondary,565468,F
126,no,no,113,2,unknown,0,125,56,blue-collar,married,secondary,234998,F
348,yes,no,14,3,other,0,463,30,blue-collar,single,secondary,1085824,F
175,yes,no,21,8,unknown,0,353,34,technician,divorced,secondary,2292140,F
20,yes,no,17,5,other,0,324,28,admin.,single,secondary,4735753,M
120,yes,no,18,6,failure,0,158,47,admin.,married,secondary,785049,M
2836,yes,no,13,7,other,0,253,46,blue-collar,married,secondary,3715064,F
0,yes,no,17,7,other,0,142,45,blue-collar,single,secondary,4998582,M
325,yes,no,99,4,unknown,0,471,42,blue-collar,married,primary,2346504,F
0,yes,no,11,15,failure,0,246,39,management,married,tertiary,4612046,M
206,yes,no,78,1,failure,0,189,44,services,divorced,secondary,4472192,M
466,yes,no,164,1,unknown,0,396,31,management,married,secondary,1506389,F
411,no,no,9,6,unknown,0,483,49,services,married,tertiary,2828250,M
130,yes,no,263,1,failure,0,290,44,services,divorced,secondary,2904216,F
244,yes,no,465,3,unknown,0,493,56,blue-collar,married,secondary,2331286,M
1437,yes,no,94,1,unknown,0,467,43,blue-collar,married,secondary,250495,F
437,yes,no,643,2,success,1,281,36,admin.,divorced,secondary,851251,M
1615,yes,no,178,8,failure,0,226,33,management,single,secondary,718995,F
205,yes,yes,6,6,failure,0,273,49,technician,married,secondary,564126,M
276,yes,no,33,6,unknown,0,170,43,blue-collar,single,secondary,2054836,F
1521,yes,no,222,1,unknown,0,496,33,admin.,married,secondary,1983282,F
529,yes,no,325,1,failure,0,184,34,blue-collar,married,secondary,4049359,F
3383,yes,no,643,2,unknown,1,199,26,management,single,tertiary,4825528,F
469,yes,no,643,1,unknown,0,153,32,management,single,tertiary,637681,M
1712,yes,no,254,11,unknown,0,381,43,management,married,tertiary,4335751,F
269,yes,yes,344,4,unknown,0,411,35,technician,married,tertiary,562679,M
2946,yes,no,467,1,unknown,1,318,58,services,married,primary,2903340,M
203,yes,no,9,5,other,0,184,55,self-employed,married,secondary,1260457,F
223,yes,yes,15,11,failure,0,349,33,admin.,single,secondary,3189336,F
3344,yes,no,12,8,unknown,0,205,54,admin.,single,secondary,3262250,M
1028,yes,yes,580,1,failure,0,439,27,blue-collar,married,secondary,2978879,F
1336,yes,yes,42,7,unknown,0,425,36,blue-collar,married,secondary,2166100,M
257,yes,no,186,1,unknown,0,332,35,blue-collar,married,secondary,3459360,M
283,yes,no,40,1,unknown,0,129,33,management,single,tertiary,2889254,M
619,yes,yes,643,1,failure,0,436,26,blue-collar,single,primary,4358877,F
3383,yes,yes,141,1,unknown,0,394,36,services,married,secondary,3895243,M
100,yes,no,11,8,other,0,219,33,services,single,secondary,1630158,M
182,yes,yes,10,10,unknown,0,162,44,blue-collar,married,secondary,561489,F
54,yes,no,533,1,other,1,481,28,blue-collar,single,primary,2625100,M
241,yes,no,189,1,failure,0,454,37,services,divorced,secondary,2044184,F
2139,yes,no,146,3,unknown,0,253,37,technician,single,secondary,4088068,M
149,yes,no,21,2,unknown,0,387,33,blue-collar,married,primary,3259837,M
179,yes,no,365,1,failure,0,425,31,services,married,secondary,3081389,M
1733,yes,no,643,3,unknown,0,224,33,technician,single,secondary,1451321,F
2361,no,no,91,1,unknown,0,119,41,blue-collar,married,secondary,1495454,F
133,yes,no,84,4,other,0,454,39,technician,married,secondary,4017611,M
62,yes,no,166,1,unknown,0,372,32,management,married,tertiary,1281072,M
982,yes,no,182,1,unknown,0,450,31,blue-collar,single,secondary,812344,M
159,yes,yes,46,1,unknown,0,325,32,services,single,secondary,2778999,F
3383,yes,no,638,1,success,0,227,32,technician,single,tertiary,4387879,M
2071,no,no,127,1,unknown,0,467,48,blue-collar,divorced,secondary,3396750,M
523,yes,no,306,1,unknown,0,421,39,blue-collar,single,secondary,2817251,M
2216,yes,yes,161,1,failure,0,437,52,management,married,secondary,1665941,M
454,yes,no,558,1,unknown,1,193,49,blue-collar,married,secondary,559371,M
133,yes,no,119,1,failure,0,152,32,admin.,single,secondary,558608,F
204,yes,no,61,6,unknown,0,161,34,blue-collar,married,primary,558388,M
3383,yes,no,362,1,failure,0,121,32,services,single,secondary,2700475,M
0,yes,yes,83,2,unknown,0,478,33,management,married,tertiary,2355632,M
566,yes,no,151,2,failure,0,282,35,blue-collar,divorced,secondary,554307,M
